"age" "performance"
"1" 48.8361558504403 2.01780613361588
"2" 55.0309277232736 4.19614627856836
"3" 50.4392931330949 2.53162561370271
"4" 55.4449826478958 2.57941370816045
"5" 38.2592384051532 2.4160615407484
"6" 26.654871404171 3.94521012459759
"7" 33.0038154684007 4.04098049945485
"8" 40.3689734265208 3.80534665738004
"9" 49.1082101501524 4.68965451297267
"10" 59.5894775167108 -0.326417854198911
"11" 21.381417401135 4.08052111055846
"12" 26.0949396062642 2.35272153795724
"13" 49.4273980986327 3.08193317057226
"14" 20.0454634614289 5.58768966962397
"15" 35.6481334101409 2.63071373510586
"16" 32767 1.24263338556002
"17" 35.5257592629641 4.11185146950381
"18" 36.0994056705385 4.78851818882935
"19" 27.1585433930159 4.15892750101159
"20" 58.0663501471281 0.801010812348771
"21" 38.1491229310632 3.14715942877622
"22" 33.0700963456184 2.56184580952754
"23" 58.6166129354388 1.0198165342718
"24" 48.2992750871927 4.91554820804508
"25" 45.7817054633051 4.11362010970218
"26" 35.5931393988431 4.16294388074937
"27" 47.9417455755174 3.42917100837656
"28" 41.7623145785183 2.100343780883
"29" 29.0586871467531 4.023313923416
"30" 39.3823102023453 4.05214289736383
"31" 51.7202867940068 3.05936873450574
"32" 20.239505181089 5.03116829249699
"33" 27.5084978342056 3.32020599559606
"34" 47.2733449283987 5.11344367054303
"35" 34.8041649442166 4.23101242582661
"36" 34.4650228042156 5.14384804435594
"37" 54.7517959401011 2.93445267200973
"38" 56.1661866307259 1.88373728762637
"39" 44.6969826240093 3.30167458551041
"40" 25.3612653817981 4.55680679626177
"41" 51.2877312209457 1.47171195993891
"42" 37.1679527964443 2.28651984907799
"43" 57.0909589994699 4.03239899205217
"44" 50.9297289885581 2.06169417857692
"45" 30.3872498683631 2.50000455763186
"46" 32.8489869367331 4.04488275372039
"47" 22.4078062921762 3.37456616787029
"48" 21.7382581532001 6.07080690884641
"49" 22.2021527308971 3.29009479963031
"50" 45.0217118766159 2.05436771289845
"51" 58.5788115486503 2.29498483008877
"52" 53.0921147577465 1.1891709318719
"53" 32.6011294592172 3.79236205482614
"54" 28.5210180375725 2.24919384227245
"55" 49.2998447548598 2.67609207511729
"56" 39.9696408212185 2.46546996044813
"57" 49.190878868103 2.2288499720167
"58" 23.2134417723864 5.39543755398194
"59" 37.4212193954736 2.68090573893185
"60" 29.4632181338966 3.84796263079914
"61" 51.6627119388431 1.18669215617765
"62" 30.3473726753145 2.15857267408012
"63" 59.4393532723188 3.28927461077235
"64" 50.2749497443438 3.80548423242515
"65" 59.1911298874766 1.95968974425814
"66" 28.7579135689884 3.05701451527909
"67" 57.9482873249799 2.05043204042068
"68" 25.9783178474754 4.32994473273467
"69" 44.0142788272351 4.97928845612308
"70" 57.857230072841 2.03812118983873
"71" 47.5341342762113 4.16815688822703
"72" 40.221348926425 4.31038457084138
"73" 34.917449792847 3.57627908572045
"74" 33.4322015382349 4.85934504282341
"75" 21.9300541002303 3.48225760164991
"76" 44.7579015605152 1.6032838991561
"77" 58.457891670987 0.231737127029182
"78" 46.1984203848988 3.84740426781221
"79" 40.4116796609014 0.855866135940172
"80" 26.0039284266531 2.50377206055651
"81" 54.8179152142256 3.90129623005606
"82" 40.5776671133935 3.85477147749234
"83" 20.3459165431559 4.50758006387812
"84" 20.7677906192839 2.77695140340503
"85" 25.7804760616273 6.36676446906143
"86" 32.2012701909989 2.34202278023174
"87" 53.0262745078653 1.3375637509877
"88" 40.0937856920063 3.66423236791401
"89" 52.1429050341249 2.52203204196995
"90" 22.4255992844701 3.45614316872298
"91" 57.1182054560632 1.00382558234872
"92" 52.3271420411766 1.08992760790863
"93" 23.1525335926563 3.24767455129629
"94" 44.0371312666684 1.29732935644574
"95" 48.591195223853 2.58629593187291
"96" 40.5538261309266 3.51247826114589
"97" 48.8046601973474 1.01247502308693
"98" 49.9978507962078 3.34976039011805
"99" 23.8256209529936 4.70473213668277
"100" 35.9130346029997 3.34303926665974
